,sta0_datasz,sta10_datasz,sta1_datasz,sta4_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
54,,,,,,,,,,,,,,,,451198186.0,10.867859125137329,511713717.0,12.977631330490112,514907923,13.096988201141357,22059.787777445632,24209.10754404796,24956.61702830869,24425.57079311333,22209.076642021213,22102.414987052,22078.213042083833,20436.415921414537,20002.98662225415,19017.090681658552,21676.266190761053,0.9885337406938727,414808142.0,9.914027452468872,437791543.0,10.488001108169556,527147149.0,13.639297485351562,,,,
55,,,,,,,,,,,,,,,,483530928.0,10.615162372589111,544007092.0,12.704065322875977,547591311,12.842028379440308,22472.031389075983,24603.366316098385,25395.96839733392,24866.212689897988,22483.72510242529,22530.473613395287,22488.587246964707,20809.75798906519,20404.888039267556,19314.139318824153,22027.000662089577,0.9882909763943065,461322489.0,10.048969507217407,481707812.0,10.571024417877197,565234088.0,13.661316633224487,,,257258558.0,5.226918458938599
56,,,,,,,,,,,,,,,,,,588472492.0,13.061519384384155,591490429,13.226320743560791,22987.041035254115,24978.187907563086,25835.813325964482,25290.190433382955,22879.30251307732,22894.111831725237,22885.814854041804,21172.178170175786,20768.178174723704,19728.988035129685,22420.661900738134,0.9883994568477977,460359112.0,8.956900119781494,481148244.0,9.437887907028198,559539339.0,11.944393396377563,495481092.0,9.785341501235962,214374390.0,3.8255105018615723
57,,,,,,,,,,,,,,,,735288645.0,20.622052907943726,613710098.0,13.208186149597168,735647347,20.638776540756226,23539.67995298547,25547.943580745217,26351.843446020364,25749.240374556393,23666.774028407726,23457.99351942464,23454.774400458522,21686.44575202823,21213.850475048035,20151.80314596879,23018.206685285906,0.9887034622105685,474954777.0,9.084696769714355,495935376.0,9.530411958694458,588898516.0,12.20160698890686,517084491.0,9.975602388381958,,
58,,,,,,,,,,,,,,,,,,,,411140121,14.350161075592041,23793.17183355217,25940.258880206573,26754.917026871688,26259.276390037998,24068.38943237236,23786.179799186662,23768.22462410195,22003.085031454928,21529.681514406988,20439.13226674409,23369.51914816588,0.9887198318134655,300561303.0,9.558069467544556,313862295.0,10.047065496444702,386036304.0,13.0713951587677,,,,
59,,,,,,,,,,,,,,,,454853205.0,10.94420838356018,513663297.0,12.977081298828125,515402916,13.038347959518433,24079.169669436644,26333.15474561758,27182.977802659305,26638.222441343296,24340.786389336492,24113.548422069798,24087.25837047433,22335.04642839793,21858.01689511683,20744.382227228376,23712.252452652716,0.9799747196110812,416410372.0,9.921543598175049,437898171.0,10.48475170135498,529904710.0,13.739797353744507,,,,
60,,,,,,,,,,,,,,,,483706464.0,10.589362382888794,545715339.0,12.697893619537354,550544611,12.894966125488281,24490.413638084538,26768.306200892468,27599.558866435196,27208.95447885203,24625.871802340946,24555.158495780466,24484.204637758357,22696.203788642782,22178.90036440918,21051.348262907435,24060.888494364797,0.9881042729724537,463085485.0,10.059808015823364,483825727.0,10.605279922485352,568150340.0,13.720060110092163,,,198035321.0,3.792556047439575
61,,,,,,,,,,,,,,,,,,488551057.0,12.850932598114014,490117763,12.922567129135132,25032.698761867534,27091.056349039445,27995.469895668695,27542.228741285035,24910.223990836497,24943.023483693723,24879.76189056495,23063.390193540403,22500.94784791128,21361.038479805655,24413.952624126552,0.9886275584047491,397859272.0,9.781545400619507,414743201.0,10.294914722442627,502170956.0,13.488538026809692,,,173846784.0,3.724418878555298
62,,,,,,,,,,,,,,,,,,572163941.0,20.588841676712036,455521172,13.299623966217041,25478.709084239024,27722.097299381923,28613.558190689222,28163.146849137873,25329.382928788353,25295.12208272294,25343.945455822908,23467.78686480581,22989.00935632283,21812.199124221006,24845.171609264326,0.988631394776431,350409076.0,9.748027801513672,367957798.0,10.273382425308228,572487548.0,20.59403896331787,,,,
63,,,,,,,,,,,,,,,,550431940.0,11.044750690460205,610001246.0,13.209329843521118,733074661,20.665931463241577,25959.29644408477,28333.90969281121,29195.152115627126,28741.37672086663,25926.836819586475,25825.753483157157,25905.459602683233,23976.280956380877,23504.965084836356,22224.0006490369,25423.362740138353,0.9884009686383334,468705038.0,9.020161867141724,492788656.0,9.528695106506348,581388587.0,12.086971998214722,511894136.0,9.95818281173706,,
64,,,,,,,,,,,,,,,,450571173.0,10.967936038970947,506980392.0,12.934187412261963,510595372,13.08424997329712,26242.00316437623,28737.852528071464,29551.437821372234,29156.310147697615,26299.851607294324,26226.074208818412,26289.008561408806,24311.77785668701,23763.68167110504,22502.42205842269,25767.14323609645,0.9888072338971224,408232658.0,9.831404447555542,431101435.0,10.420056819915771,525100585.0,13.739726781845093,,,,
65,,,,,,,,,,,,,,,,421797077.0,10.329923629760742,,,483118392,12.822948694229126,26654.213851300083,29152.06165107157,30011.607005910697,29592.75174069382,26574.790259346675,26659.916580979632,26651.970721950514,24664.103010037157,24091.325648275943,22804.820158730345,26116.245398465955,0.9885627952488986,403289556.0,9.788303136825562,421754536.0,10.323034763336182,496790110.0,13.443638324737549,,,172494432.0,3.6758601665496826
66,,,,,,,,,,,,,,,,,,,,501532773,14.433140277862549,27052.422603118368,29558.706209860033,30580.753849402427,30021.862350222418,26989.100117052876,26996.64806075243,26921.26994402045,24979.016286083657,24435.209039920675,23147.966718312582,26516.832781862977,0.9885333668101918,357944457.0,8.496505737304688,376967785.0,8.988643884658813,439926608.0,11.37597131729126,388626751.0,9.325056552886963,,
67,,,,,,,,,,,,,,,,557098489.0,11.060550689697266,740056272.0,20.730390310287476,617752081,13.267396688461304,27487.86905573962,30034.58045647587,31124.250650748665,30563.9447709778,27788.690034862706,27540.469904716516,27437.527564297354,25474.512923142353,25007.560917983545,23667.40264705229,27081.276831589115,0.9887894121083346,469916766.0,8.944138765335083,495528334.0,9.472767114639282,585532803.0,12.008110761642456,519123732.0,9.978211879730225,,
68,,,,,,,,,,,,,,,,480479666.0,10.591991186141968,544177623.0,12.758585453033447,546844791,12.864315509796143,27860.010301432794,30483.524280006477,31552.293503340654,30970.029781488087,28197.226849439754,27958.057169864365,27835.893466988484,25829.40129713022,25325.50729999793,23965.841831337297,27424.60419689127,0.9888491142879833,457828845.0,10.015647888183594,478337521.0,10.551710844039917,563544578.0,13.644187688827515,,,196533493.0,3.797602891921997
69,,,,,,,,,,,,,,,,,,486968419.0,12.858482122421265,489909329,12.988184928894043,28383.639004703615,30929.82168829696,31970.853493954222,31376.998142766188,28477.671164980027,28328.639018442052,28229.94412261415,26193.101636293362,25649.282442919575,24275.90196076556,27776.53900850074,0.9889263402331959,393339935.0,9.793283224105835,413173564.0,10.381572484970093,500389527.0,13.470697402954102,,,169380304.0,3.6650583744049072
